# N=512, Tmax=8192, anz=10
  0.469388    8193.00   0.865234   0.793945   0.720703   0.660156   0.625977   0.583984   0.591797   0.634766   0.615234   0.625977   0.610352   0.616211   0.586914   0.580078 
  0.471429    8193.00   0.851562   0.784180   0.720703   0.668945   0.640625   0.619141   0.620117   0.594727   0.610352   0.617188   0.614258   0.603516   0.615234   0.618164 
  0.473469    8193.00   0.851562   0.790039   0.710938   0.674805   0.670898   0.638672   0.641602   0.630859   0.609375   0.598633   0.611328   0.646484   0.637695   0.622070 
  0.475510    8193.00   0.855469   0.801758   0.742188   0.680664   0.655273   0.640625   0.637695   0.639648   0.641602   0.625977   0.628906   0.654297   0.646484   0.617188 
  0.477551    8193.00   0.852539   0.791992   0.735352   0.686523   0.647461   0.632812   0.662109   0.641602   0.635742   0.654297   0.627930   0.642578   0.638672   0.651367 
  0.479592    8193.00   0.864258   0.791992   0.741211   0.700195   0.662109   0.638672   0.672852   0.652344   0.653320   0.656250   0.662109   0.664062   0.659180   0.643555 
  0.481633    8193.00   0.854492   0.801758   0.741211   0.714844   0.698242   0.675781   0.655273   0.659180   0.656250   0.661133   0.654297   0.667969   0.648438   0.640625 
  0.483673    8193.00   0.865234   0.800781   0.751953   0.704102   0.688477   0.680664   0.680664   0.686523   0.662109   0.684570   0.677734   0.673828   0.681641   0.647461 
  0.485714    8193.00   0.866211   0.803711   0.757812   0.708984   0.695312   0.672852   0.666992   0.688477   0.694336   0.695312   0.679688   0.691406   0.667969   0.670898 
  0.487755    8193.00   0.864258   0.812500   0.760742   0.712891   0.705078   0.694336   0.683594   0.692383   0.673828   0.683594   0.690430   0.682617   0.694336   0.685547 
  0.489796    8193.00   0.865234   0.813477   0.753906   0.708008   0.697266   0.708008   0.714844   0.703125   0.691406   0.685547   0.692383   0.692383   0.708008   0.682617 
  0.491837    8193.00   0.875977   0.816406   0.769531   0.727539   0.704102   0.715820   0.699219   0.699219   0.699219   0.682617   0.705078   0.706055   0.707031   0.707031 
  0.493878    8193.00   0.864258   0.808594   0.760742   0.722656   0.729492   0.716797   0.694336   0.716797   0.695312   0.714844   0.713867   0.699219   0.705078   0.703125 
  0.495918    8193.00   0.876953   0.823242   0.763672   0.749023   0.713867   0.724609   0.710938   0.709961   0.709961   0.706055   0.710938   0.708008   0.711914   0.728516 
  0.497959    8193.00   0.859375   0.808594   0.770508   0.747070   0.737305   0.718750   0.723633   0.712891   0.719727   0.716797   0.728516   0.737305   0.719727   0.717773 
  0.500000    8193.00   0.881836   0.814453   0.781250   0.736328   0.729492   0.718750   0.732422   0.736328   0.737305   0.737305   0.719727   0.715820   0.746094   0.730469 
