# N=128, Tmax=2048, anz=10
  0.628571     591.50   0.875000   0.789062   0.699219   0.605469   0.511719   0.468750   0.417969   0.277344   0.105469   0.007812   0.000000   0.000000 
  0.630612     634.50   0.863281   0.769531   0.707031   0.644531   0.527344   0.460938   0.386719   0.234375   0.128906   0.007812   0.000000   0.000000 
  0.632653    1290.50   0.863281   0.808594   0.707031   0.625000   0.558594   0.500000   0.394531   0.351562   0.226562   0.105469   0.007812   0.000000 
  0.634694    1073.50   0.875000   0.781250   0.695312   0.652344   0.546875   0.425781   0.421875   0.292969   0.195312   0.019531   0.007812   0.000000 
  0.636735    1269.00   0.863281   0.773438   0.699219   0.621094   0.550781   0.488281   0.417969   0.398438   0.230469   0.128906   0.007812   0.000000 
  0.638776    1587.00   0.859375   0.804688   0.718750   0.652344   0.566406   0.507812   0.417969   0.398438   0.292969   0.218750   0.007812   0.000000 
  0.640816    2049.00   0.847656   0.804688   0.742188   0.671875   0.613281   0.535156   0.429688   0.394531   0.421875   0.277344   0.242188   0.121094 
  0.642857    2049.00   0.878906   0.824219   0.710938   0.636719   0.578125   0.523438   0.503906   0.398438   0.304688   0.359375   0.218750   0.179688 
  0.644898    2049.00   0.851562   0.792969   0.710938   0.632812   0.625000   0.531250   0.511719   0.390625   0.363281   0.378906   0.316406   0.265625 
  0.646939    2049.00   0.882812   0.828125   0.730469   0.648438   0.613281   0.558594   0.546875   0.515625   0.449219   0.339844   0.281250   0.417969 
  0.648980    2049.00   0.878906   0.820312   0.746094   0.671875   0.558594   0.550781   0.441406   0.425781   0.449219   0.410156   0.425781   0.332031 
  0.651020    2049.00   0.890625   0.839844   0.753906   0.660156   0.582031   0.546875   0.511719   0.449219   0.433594   0.453125   0.488281   0.394531 
  0.653061    2049.00   0.875000   0.824219   0.761719   0.675781   0.652344   0.605469   0.554688   0.488281   0.558594   0.507812   0.437500   0.453125 
  0.655102    2049.00   0.867188   0.824219   0.722656   0.687500   0.589844   0.585938   0.558594   0.546875   0.527344   0.488281   0.453125   0.507812 
  0.657143    2049.00   0.890625   0.820312   0.773438   0.667969   0.660156   0.605469   0.558594   0.542969   0.488281   0.562500   0.515625   0.500000 
  0.659184    2049.00   0.886719   0.847656   0.765625   0.703125   0.585938   0.578125   0.613281   0.574219   0.597656   0.519531   0.496094   0.578125 
  0.661224    2049.00   0.890625   0.820312   0.781250   0.675781   0.667969   0.613281   0.574219   0.589844   0.597656   0.511719   0.562500   0.558594 
  0.663265    2049.00   0.886719   0.843750   0.773438   0.722656   0.652344   0.582031   0.589844   0.609375   0.558594   0.582031   0.597656   0.613281 
  0.665306    2049.00   0.894531   0.867188   0.796875   0.750000   0.667969   0.656250   0.636719   0.605469   0.589844   0.535156   0.589844   0.558594 
  0.667347    2049.00   0.890625   0.843750   0.773438   0.718750   0.687500   0.667969   0.625000   0.617188   0.609375   0.578125   0.636719   0.609375 
  0.669388    2049.00   0.894531   0.847656   0.789062   0.730469   0.695312   0.656250   0.660156   0.621094   0.675781   0.613281   0.632812   0.621094 
  0.671429    2049.00   0.902344   0.824219   0.750000   0.718750   0.687500   0.621094   0.636719   0.660156   0.687500   0.660156   0.632812   0.660156 
  0.673469    2049.00   0.902344   0.839844   0.816406   0.746094   0.718750   0.652344   0.679688   0.652344   0.636719   0.621094   0.644531   0.679688 
  0.675510    2049.00   0.894531   0.843750   0.785156   0.757812   0.691406   0.687500   0.644531   0.656250   0.652344   0.683594   0.695312   0.679688 
  0.677551    2049.00   0.910156   0.871094   0.812500   0.726562   0.699219   0.710938   0.718750   0.675781   0.667969   0.691406   0.699219   0.664062 
  0.679592    2049.00   0.890625   0.851562   0.808594   0.746094   0.722656   0.687500   0.695312   0.707031   0.707031   0.718750   0.679688   0.679688 
  0.681633    2049.00   0.890625   0.835938   0.789062   0.765625   0.718750   0.699219   0.718750   0.710938   0.714844   0.687500   0.695312   0.691406 
  0.683673    2049.00   0.906250   0.863281   0.789062   0.773438   0.718750   0.695312   0.707031   0.691406   0.679688   0.695312   0.730469   0.671875 
  0.685714    2049.00   0.914062   0.882812   0.816406   0.738281   0.734375   0.695312   0.722656   0.738281   0.695312   0.707031   0.675781   0.691406 
  0.687755    2049.00   0.917969   0.859375   0.832031   0.765625   0.722656   0.710938   0.710938   0.707031   0.730469   0.714844   0.699219   0.726562 
  0.689796    2049.00   0.910156   0.847656   0.789062   0.777344   0.765625   0.710938   0.781250   0.683594   0.718750   0.738281   0.738281   0.722656 
  0.691837    2049.00   0.894531   0.871094   0.832031   0.781250   0.734375   0.757812   0.781250   0.742188   0.726562   0.781250   0.707031   0.750000 
  0.693878    2049.00   0.898438   0.859375   0.804688   0.742188   0.742188   0.765625   0.714844   0.722656   0.761719   0.730469   0.738281   0.753906 
  0.695918    2049.00   0.921875   0.851562   0.828125   0.785156   0.750000   0.722656   0.757812   0.761719   0.757812   0.777344   0.726562   0.761719 
  0.697959    2049.00   0.906250   0.859375   0.820312   0.789062   0.757812   0.769531   0.730469   0.738281   0.738281   0.738281   0.757812   0.773438 
  0.700000    2049.00   0.914062   0.890625   0.843750   0.789062   0.773438   0.738281   0.718750   0.750000   0.761719   0.734375   0.765625   0.757812 
