# N=512, Tmax=8192, anz=10
  0.636735    2942.50   0.870117   0.797852   0.728516   0.638672   0.571289   0.490234   0.400391   0.336914   0.294922   0.198242   0.150391   0.002930   0.000000   0.000000 
  0.638776    4453.00   0.867188   0.797852   0.724609   0.657227   0.569336   0.500977   0.427734   0.352539   0.306641   0.217773   0.138672   0.060547   0.000977   0.000000 
  0.640816    8193.00   0.862305   0.794922   0.729492   0.647461   0.578125   0.525391   0.479492   0.428711   0.329102   0.283203   0.227539   0.141602   0.073242   0.039062 
  0.642857    8193.00   0.875000   0.806641   0.738281   0.656250   0.597656   0.509766   0.481445   0.441406   0.379883   0.316406   0.229492   0.219727   0.112305   0.124023 
  0.644898    8193.00   0.875000   0.802734   0.731445   0.656250   0.597656   0.541992   0.489258   0.413086   0.392578   0.395508   0.310547   0.257812   0.249023   0.233398 
  0.646939    8193.00   0.874023   0.808594   0.744141   0.681641   0.621094   0.534180   0.508789   0.436523   0.428711   0.388672   0.365234   0.369141   0.358398   0.363281 
  0.648980    8193.00   0.875000   0.819336   0.741211   0.660156   0.616211   0.555664   0.485352   0.458008   0.418945   0.458008   0.412109   0.352539   0.377930   0.367188 
  0.651020    8193.00   0.872070   0.806641   0.736328   0.684570   0.636719   0.542969   0.527344   0.509766   0.452148   0.456055   0.444336   0.445312   0.449219   0.446289 
  0.653061    8193.00   0.875977   0.812500   0.748047   0.694336   0.631836   0.577148   0.569336   0.533203   0.463867   0.469727   0.469727   0.525391   0.497070   0.482422 
  0.655102    8193.00   0.881836   0.827148   0.765625   0.703125   0.633789   0.559570   0.549805   0.482422   0.507812   0.499023   0.500000   0.489258   0.492188   0.474609 
  0.657143    8193.00   0.878906   0.822266   0.762695   0.702148   0.634766   0.595703   0.541992   0.525391   0.554688   0.522461   0.521484   0.504883   0.535156   0.500000 
  0.659184    8193.00   0.880859   0.829102   0.758789   0.695312   0.646484   0.621094   0.578125   0.556641   0.547852   0.521484   0.565430   0.534180   0.550781   0.536133 
  0.661224    8193.00   0.880859   0.825195   0.778320   0.697266   0.654297   0.593750   0.598633   0.578125   0.557617   0.584961   0.562500   0.561523   0.550781   0.533203 
  0.663265    8193.00   0.888672   0.828125   0.768555   0.715820   0.666016   0.633789   0.609375   0.583984   0.580078   0.566406   0.584961   0.596680   0.580078   0.586914 
  0.665306    8193.00   0.888672   0.837891   0.771484   0.725586   0.649414   0.633789   0.611328   0.622070   0.611328   0.597656   0.589844   0.612305   0.589844   0.600586 
  0.667347    8193.00   0.887695   0.828125   0.777344   0.720703   0.666992   0.658203   0.636719   0.609375   0.607422   0.602539   0.611328   0.596680   0.600586   0.606445 
  0.669388    8193.00   0.897461   0.846680   0.784180   0.727539   0.680664   0.652344   0.632812   0.624023   0.613281   0.630859   0.613281   0.639648   0.607422   0.612305 
  0.671429    8193.00   0.889648   0.837891   0.779297   0.735352   0.694336   0.638672   0.646484   0.655273   0.621094   0.645508   0.625977   0.628906   0.625977   0.643555 
  0.673469    8193.00   0.896484   0.841797   0.789062   0.729492   0.707031   0.685547   0.664062   0.653320   0.658203   0.661133   0.654297   0.616211   0.655273   0.649414 
  0.675510    8193.00   0.899414   0.842773   0.787109   0.748047   0.697266   0.681641   0.680664   0.675781   0.655273   0.658203   0.651367   0.665039   0.685547   0.658203 
  0.677551    8193.00   0.888672   0.851562   0.795898   0.750000   0.706055   0.686523   0.703125   0.678711   0.676758   0.681641   0.666992   0.668945   0.686523   0.675781 
  0.679592    8193.00   0.898438   0.846680   0.786133   0.755859   0.718750   0.690430   0.675781   0.669922   0.692383   0.680664   0.683594   0.677734   0.690430   0.678711 
  0.681633    8193.00   0.900391   0.847656   0.798828   0.766602   0.705078   0.705078   0.713867   0.696289   0.701172   0.706055   0.696289   0.689453   0.677734   0.668945 
  0.683673    8193.00   0.897461   0.845703   0.791992   0.763672   0.714844   0.712891   0.688477   0.728516   0.708984   0.705078   0.687500   0.687500   0.713867   0.711914 
  0.685714    8193.00   0.900391   0.845703   0.802734   0.765625   0.741211   0.711914   0.703125   0.709961   0.695312   0.727539   0.710938   0.695312   0.718750   0.704102 
  0.687755    8193.00   0.896484   0.838867   0.798828   0.784180   0.751953   0.734375   0.729492   0.728516   0.702148   0.722656   0.718750   0.730469   0.704102   0.710938 
  0.689796    8193.00   0.899414   0.861328   0.832031   0.781250   0.731445   0.745117   0.735352   0.740234   0.709961   0.721680   0.741211   0.729492   0.739258   0.731445 
  0.691837    8193.00   0.899414   0.867188   0.811523   0.775391   0.768555   0.758789   0.741211   0.738281   0.726562   0.728516   0.742188   0.743164   0.717773   0.736328 
  0.693878    8193.00   0.907227   0.871094   0.805664   0.780273   0.759766   0.730469   0.750000   0.746094   0.742188   0.755859   0.744141   0.734375   0.753906   0.742188 
  0.695918    8193.00   0.916992   0.873047   0.832031   0.781250   0.760742   0.738281   0.737305   0.737305   0.745117   0.746094   0.743164   0.751953   0.751953   0.748047 
  0.697959    8193.00   0.899414   0.858398   0.820312   0.801758   0.761719   0.760742   0.752930   0.776367   0.756836   0.742188   0.745117   0.781250   0.759766   0.737305 
  0.700000    8193.00   0.914062   0.868164   0.817383   0.785156   0.777344   0.769531   0.752930   0.762695   0.778320   0.753906   0.744141   0.769531   0.749023   0.759766 
