# N=1024, Tmax=16384, anz=10
  0.428571    1108.00   0.815430   0.725098   0.634277   0.536621   0.464844   0.374512   0.315430   0.210938   0.142578   0.047852   0.000977   0.000000   0.000000   0.000000   0.000000 
  0.430612    1502.50   0.812012   0.715332   0.630371   0.539551   0.450684   0.382812   0.319824   0.222168   0.166016   0.080566   0.000977   0.000000   0.000000   0.000000   0.000000 
  0.432653    2079.00   0.813965   0.727539   0.651855   0.577148   0.496582   0.422852   0.337402   0.293945   0.206543   0.126953   0.037109   0.000977   0.000000   0.000000   0.000000 
  0.434694    4707.50   0.821289   0.732422   0.634277   0.550293   0.464844   0.413086   0.347656   0.283691   0.235352   0.150879   0.104980   0.036621   0.000977   0.000000   0.000000 
  0.436735    5995.00   0.824707   0.745605   0.654785   0.571289   0.512207   0.428223   0.372070   0.320312   0.255371   0.218262   0.152832   0.072266   0.000977   0.000000   0.000000 
  0.438776   14984.00   0.816406   0.739746   0.662598   0.589844   0.523926   0.461426   0.413574   0.359863   0.286621   0.273926   0.203613   0.125488   0.107422   0.001465   0.000000 
  0.440816   16385.00   0.832031   0.744141   0.662109   0.583984   0.534668   0.476074   0.415039   0.366211   0.330078   0.304199   0.250977   0.232910   0.208984   0.168945   0.151367 
  0.442857   16385.00   0.825684   0.737793   0.644043   0.578125   0.511230   0.449219   0.409180   0.372559   0.375000   0.339844   0.298828   0.319824   0.315918   0.286621   0.309570 
  0.444898   16385.00   0.819824   0.745117   0.666504   0.590332   0.543945   0.494629   0.440430   0.422852   0.395996   0.403809   0.343750   0.380371   0.364258   0.378906   0.353027 
  0.446939   16385.00   0.830078   0.754883   0.677734   0.605957   0.554688   0.494629   0.456543   0.424805   0.409180   0.400879   0.380371   0.404297   0.380371   0.387695   0.402344 
  0.448980   16385.00   0.827637   0.751953   0.678223   0.605469   0.566406   0.508789   0.493652   0.459473   0.447266   0.445312   0.420410   0.412598   0.440430   0.426270   0.458008 
  0.451020   16385.00   0.836426   0.754883   0.677246   0.610352   0.564941   0.521973   0.479004   0.467773   0.451172   0.488281   0.434570   0.458496   0.456055   0.464355   0.458984 
  0.453061   16385.00   0.838867   0.763672   0.687500   0.622070   0.585449   0.509766   0.506348   0.480469   0.464355   0.493652   0.473633   0.478027   0.506348   0.461914   0.480957 
  0.455102   16385.00   0.837891   0.764648   0.687988   0.622559   0.573242   0.554199   0.524902   0.511719   0.494629   0.516113   0.506348   0.510742   0.502930   0.474121   0.498047 
  0.457143   16385.00   0.832031   0.764160   0.687012   0.637207   0.601074   0.558594   0.528320   0.520508   0.519531   0.530762   0.509277   0.508301   0.517578   0.519531   0.511230 
  0.459184   16385.00   0.843750   0.779297   0.684082   0.645508   0.597168   0.572266   0.551758   0.542480   0.536133   0.535645   0.528809   0.539551   0.548828   0.524414   0.543457 
  0.461224   16385.00   0.845703   0.775391   0.704590   0.625000   0.600586   0.572754   0.569824   0.547363   0.559570   0.569336   0.550781   0.535156   0.547852   0.547852   0.548828 
  0.463265   16385.00   0.840820   0.766113   0.701660   0.647461   0.607422   0.584961   0.589844   0.578125   0.559570   0.546875   0.568359   0.558594   0.574707   0.577637   0.555664 
  0.465306   16385.00   0.849609   0.777832   0.709473   0.655762   0.624512   0.595215   0.591309   0.587402   0.579102   0.595703   0.569824   0.569336   0.582031   0.566895   0.591309 
  0.467347   16385.00   0.849609   0.776367   0.719727   0.644043   0.622070   0.605957   0.600586   0.579590   0.595703   0.582031   0.598145   0.606445   0.600098   0.575684   0.603027 
  0.469388   16385.00   0.852539   0.784668   0.719238   0.666992   0.640625   0.615723   0.605957   0.622559   0.605469   0.599609   0.598145   0.610352   0.599609   0.597656   0.597168 
  0.471429   16385.00   0.852539   0.782227   0.716797   0.675781   0.642090   0.613281   0.612305   0.619629   0.618164   0.609863   0.619629   0.622070   0.606445   0.611328   0.606445 
  0.473469   16385.00   0.851074   0.782227   0.731445   0.675781   0.639160   0.636719   0.632324   0.623535   0.626953   0.623535   0.632324   0.609863   0.619629   0.621582   0.614746 
  0.475510   16385.00   0.854004   0.792969   0.733398   0.678223   0.653320   0.636230   0.635742   0.633789   0.644531   0.647949   0.619141   0.635742   0.633301   0.622559   0.645020 
  0.477551   16385.00   0.863281   0.786621   0.743652   0.689941   0.655762   0.654297   0.654785   0.642578   0.639160   0.640625   0.653320   0.643555   0.649902   0.648438   0.647461 
  0.479592   16385.00   0.862305   0.795898   0.738281   0.690918   0.678711   0.655273   0.645508   0.639160   0.662109   0.660156   0.657715   0.644531   0.662598   0.645508   0.658203 
  0.481633   16385.00   0.862305   0.800781   0.747070   0.704590   0.669922   0.667480   0.664062   0.660156   0.644043   0.662109   0.664062   0.673828   0.655762   0.673828   0.658203 
  0.483673   16385.00   0.862305   0.805664   0.751465   0.704102   0.690918   0.674316   0.678711   0.664551   0.670898   0.651855   0.677734   0.658691   0.670898   0.663086   0.657715 
  0.485714   16385.00   0.869629   0.807617   0.748535   0.719238   0.698242   0.698730   0.674316   0.688477   0.672852   0.667480   0.677246   0.680664   0.679199   0.680176   0.688965 
  0.487755   16385.00   0.864258   0.799805   0.756836   0.718262   0.693359   0.681152   0.693848   0.688965   0.689941   0.693359   0.680176   0.677734   0.689453   0.687012   0.682617 
  0.489796   16385.00   0.869629   0.816895   0.752441   0.720215   0.707031   0.697266   0.700684   0.696289   0.700684   0.706543   0.687988   0.686035   0.703613   0.696777   0.682129 
  0.491837   16385.00   0.869629   0.811035   0.759766   0.722168   0.703125   0.711914   0.698730   0.695801   0.706055   0.708984   0.693359   0.703613   0.702637   0.707520   0.700684 
  0.493878   16385.00   0.867188   0.812500   0.770508   0.736816   0.720215   0.711426   0.708984   0.723633   0.722168   0.711914   0.708008   0.708008   0.705078   0.718750   0.714844 
  0.495918   16385.00   0.875488   0.817383   0.781250   0.751465   0.717773   0.717285   0.721680   0.715820   0.702637   0.713379   0.714355   0.715332   0.700195   0.705078   0.715332 
  0.497959   16385.00   0.872070   0.813477   0.770996   0.732910   0.725586   0.726074   0.716797   0.730957   0.731934   0.715820   0.714844   0.719727   0.728027   0.713379   0.722656 
  0.500000   16385.00   0.870117   0.827148   0.778809   0.749023   0.736816   0.727051   0.736328   0.742188   0.722168   0.738770   0.728027   0.722168   0.724609   0.731445   0.716797 
